query_text	PMid	pmcrefcount	title	source	pubdate
primitive neuroectodermal tumor of the central nervous system AND expression AND SHISA2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SLC13A4[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SLC1A2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SLC8A1-AS1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SLC8A1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SMYD3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SNCAIP[Gene]	1	9	The long noncoding RNA linc-NeD125 controls the expression of medulloblastoma driver genes by microRNA sponge activity.	Oncotarget	2017 May 9
primitive neuroectodermal tumor of the central nervous system AND expression AND SNUPN[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SOCS5[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SPATS2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SPRED1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND STAC2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SUCO[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND TENM3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND TGFB3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND TMPRSS9[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND TNFRSF10D[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND USP46[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND VGF[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND WASF3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND WNT5B[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND WSCD1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND XPNPEP1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND YAE1D1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ZIC1[Gene]	12499499	7	Cerebellar degeneration and autoimmunity to zinc-finger proteins of the cerebellum.	Neurology	2002 Dec 24
primitive neuroectodermal tumor of the central nervous system AND expression AND ZIC1[Gene]	25921740	4	Characterization of cancer stem cells and primary cilia in medulloblastoma.	CNS Neurol Disord Drug Targets	2015
primitive neuroectodermal tumor of the central nervous system AND expression AND ZIC1[Gene]	11015565	27	Genes differentially expressed in medulloblastoma and fetal brain.	Physiol Genomics	1999 Aug 31
primitive neuroectodermal tumor of the central nervous system AND expression AND ZIC1[Gene]	21150899	239	Subtypes of medulloblastoma have distinct developmental origins.	Nature	2010 Dec 23
synovial sarcoma AND expression AND brca1[Gene]	23833051	13	Challenges and controversies in the diagnosis of malignant mesothelioma: Part 2. Malignant mesothelioma subtypes, pleural synovial sarcoma, molecular and prognostic aspects of mesothelioma, BAP1, aquaporin-1 and microRNA.	J Clin Pathol	2013 Oct
synovial sarcoma AND expression AND brca1[Gene]	27077926	1	Trabectedin is a promising antitumour agent for synovial sarcoma.	J Chemother	2016 Oct
undifferentiated spindle cell sarcoma AND expression AND ABCA6[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ABCA8[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ABL1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ACTG1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ACVRL1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ADAM12[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ADAMTS9[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ADAMTSL3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ADGRA2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND AGAP2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND AKAP6[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ANGPTL2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ANKRD44[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ANTXR2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ARAP3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ARHGAP17[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ARHGAP19[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND AVPR1A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND C1orf198[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CALM1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CBFB[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CCDC9[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CDH19[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CDH24[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CFH[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CHD9[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CHN1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CHRNA1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CHSY1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CILP[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CLCN7[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CLEC11A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CLEC14A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CLMP[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CMKLR1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CMTM3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND COL22A1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND COL4A1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND COL4A2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND COL6A1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND COL6A2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CORO2B[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CPED1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CPNE2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CPXM2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CRABP1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CRLF1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CSNK1G2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CSPG4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CYGB[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND CYTH3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND DCHS1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND DENND2A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND DLC1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND DOK1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND DPP9[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND DUSP6[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND EBF1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND EBF2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND EDN3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND EGR2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND EGR3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND EIF3CL[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ENG[Gene]	25503931	2	Soluble endoglin antagonizes Met signaling in spindle carcinoma cells.	Carcinogenesis	2015 Feb
undifferentiated spindle cell sarcoma AND expression AND ENG[Gene]	23088614	10	BMP and TGFbeta pathways in human central chondrosarcoma: enhanced endoglin and Smad 1 signaling in high grade tumors.	BMC Cancer	2012 Oct 22
undifferentiated spindle cell sarcoma AND expression AND EPS15[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ERF[Gene]	1	10	Expression of a 91-kilodalton PEA3-binding protein is down-regulated during differentiation of F9 embryonal carcinoma cells.	Mol Cell Biol	1992 May
undifferentiated spindle cell sarcoma AND expression AND ETV1[Gene]	27790742	2	The utility of ETV1, ETV4 and ETV5 RNA in-situ hybridization in the diagnosis of CIC-DUX sarcomas.	Histopathology	2017 Mar
undifferentiated spindle cell sarcoma AND expression AND ETV1[Gene]	29480450		[Ewing sarcomas and Ewing-like sarcomas : New aspects].	Pathologe	2018 Mar
undifferentiated spindle cell sarcoma AND expression AND EVC[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND F2R[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND F2RL2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FAIM2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FAM101B[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FAM20C[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FAM220A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FAM43A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FAM43B[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FBN2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FGF18[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FHL3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FKBP1A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FLRT2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FNDC1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FRMD4A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FRMD8[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FUT11[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND FZD1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND GAS7[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND GFRA1[Gene]	1	2	The testicular transcriptome associated with spermatogonia differentiation initiated by gonadotrophin stimulation in the juvenile rhesus monkey (Macaca mulatta).	Hum Reprod	2017 Oct 1
undifferentiated spindle cell sarcoma AND expression AND GIMAP6[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND GLCE[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND GNAI1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND GSN[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND HAAO[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND HIC1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND IFNAR1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND IGF2[Gene]	24804818	4	High IGF2 and FGFR3 are associated with tumour progression in undifferentiated pleomorphic sarcomas, but EGFR and FGFR3 mutations are a rare event.	J Cancer Res Clin Oncol	2014 Aug
undifferentiated spindle cell sarcoma AND expression AND IGF2[Gene]	19407853	16	Expression of insulin-like growth factor 2 in mesenchymal neoplasms.	Mod Pathol	2009 Jul
undifferentiated spindle cell sarcoma AND expression AND IGF2[Gene]	19586133		IGF2 is highly expressed in pediatric undifferentiated sarcomas and reveals two distinct cytoplasmic trafficking patterns.	Pediatr Dev Pathol	2010 May-Jun
undifferentiated spindle cell sarcoma AND expression AND IGHV1-3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND IGHV2-26[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ILK[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ITGA1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ITGA10[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ITIH5[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ITM2A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ITPRIPL2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND KANK2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND KCNK2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND KCNQ2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND KCTD12[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND KDELC2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND KIAA1462[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND KIAA1755[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND KLC1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LAMA2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LAMA4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LAMC1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LIMS1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LOXL2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LOXL3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LPAR1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LPL[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LRCH3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LRRN4CL[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND LZTS1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MAP4K4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MAPK3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MED29[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MEOX1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MEOX2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MGRN1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MIA[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MOK[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MORF4L1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MRPS6[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MSANTD3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND MXRA5[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND NAA60[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND NCK2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND NFATC3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND NFIC[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND NID1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND NPM1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND NPR1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND NPTX2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND NTAN1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND NTRK1[Gene]	29553955	5	NTRK Fusions Define a Novel Uterine Sarcoma Subtype With Features of Fibrosarcoma.	Am J Surg Pathol	2018 Jun
undifferentiated spindle cell sarcoma AND expression AND NTRK1[Gene]	29533464		Genetic analyses of undifferentiated small round cell sarcoma identifies a novel sarcoma subtype with a recurrent CRTC1-SS18 gene fusion.	J Pathol	2018 Jun
undifferentiated spindle cell sarcoma AND expression AND OAF[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND OGN[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND OLFML2A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND OLFML2B[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND P3H1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PARP10[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PCDH18[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PDGFRB[Gene]	26298629	7	VEGFR2 predicts decreased patients survival in soft tissue sarcomas.	Pathol Res Pract	2015 Oct
undifferentiated spindle cell sarcoma AND expression AND PDGFRB[Gene]	24804818	4	High IGF2 and FGFR3 are associated with tumour progression in undifferentiated pleomorphic sarcomas, but EGFR and FGFR3 mutations are a rare event.	J Cancer Res Clin Oncol	2014 Aug
undifferentiated spindle cell sarcoma AND expression AND PDGFRB[Gene]	23435725	2	Endometrial stromal sarcoma: clinicopathological and immunophenotypic study of 16 cases.	Arch Gynecol Obstet	2013 Aug
undifferentiated spindle cell sarcoma AND expression AND PEAK1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PENK[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PHC2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PIP5K1C[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PLEC[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PLOD1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PLP1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PLXDC1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PPM1F[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PPP1CC[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PPP1R10[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PRDM8[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PRKACA[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PRKAR1A[Gene]	1	6	Genomic landscape of endometrial stromal sarcoma of uterus.	Oncotarget	2015 Oct 20
undifferentiated spindle cell sarcoma AND expression AND PRRX2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PRSS35[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PSMD5[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PTBP1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PTGER4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PTHLH[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PTPN9[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND PXYLP1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RAB3IL1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RAB7B[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RASA1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RBFOX2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RCSD1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RELN[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RGAG4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RGMB[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RGS4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RHOJ[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ROBO1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RP11-323N12.5[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RP4-583P15.10[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND RSPRY1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SAMD11[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SAMD4B[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SASH1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SCARF2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SCX[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SDC3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SEC14L1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SEMA3A[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SEPN1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SEPT9[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SERPINH1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SF3B3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SH2B3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SKI[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SLAIN2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SLC12A4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SLC20A1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SLC27A3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SLIT2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SLIT3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SMAD3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SMN2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SMTN[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SNED1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SORCS2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SOX8[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SPRED1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SPRED2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SPRY1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SPRY2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SPRY4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ST3GAL2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ST6GALNAC6[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND STARD5[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND STIM2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SUN1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SVIL-AS1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND SYTL4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TBX18[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TBX2[Gene]	NA	NA	NA	NA	NA
