parent_sample	sample_id	gene	is_outlier_in_subset	target_MEND_count	up_outlier_occurances	first_appears	gene_is_true_positive_in_parent_sample	hit_type
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	RP11-386I14.4	FALSE	12	9	1	TRUE	False negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	RRAGC	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	RTCA	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	RXRG	TRUE	12	12	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SDCBP	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SDHB	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SIKE1	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SLC13A4	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SLC24A5	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SLC25A13	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SLC25A18	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SNAP29	TRUE	12	12	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SNTA1	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SOAT1	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SSX2IP	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	STAC2	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	STAG3L4	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TANGO2	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TMEM106C	TRUE	12	11	8	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TMEM60	TRUE	12	9	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TRAPPC2L	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TRPM3	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TSPAN10	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TTR	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TXNL4A	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TYR	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TYRP1	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	UAP1L1	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	UROS	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	VSIG4	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	WBSCR16	TRUE	12	5	4	FALSE	False positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	WI2-1896O14.1	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ZIC1	TRUE	12	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ZNF106	FALSE	12	6	1	TRUE	False negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ATP5F1	FALSE	12	6	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	COA1	FALSE	12	7	4	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SQSTM1	FALSE	12	4	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ABCB7	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	AC009133.22	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ADAP2	FALSE	12	2	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ATG7	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ATP11C	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ATP5S	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ATP6V1C1	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	BCAS2	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	BOLA3	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	C18orf8	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	FPR1	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	GPX1P1	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	GSR	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	GUK1	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	IGKV1-39	TRUE	12	2	1	FALSE	False positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	KIAA0196	FALSE	12	2	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	MOSPD1	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	NDUFS2	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	PNPT1	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	RBBP9	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	RP4-616B8.4	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SIGLEC10	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SNORA5A	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SYNJ2BP-COX16	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TMEM126A	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	TMEM251	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ZC3HC1	FALSE	12	2	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ZFYVE16	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	uc_338	FALSE	12	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	ABHD4	FALSE	12	1	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	AL442127.1	FALSE	12	1	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	GBA	FALSE	12	1	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	IQSEC2	TRUE	12	3	8	FALSE	False positive
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SNORA11	FALSE	12	1	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	SNORA61	FALSE	12	1	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	MKKS	FALSE	12	2	16	FALSE	True negative
TH_Eval_015	TH_Eval_015_est12M_UMEND_seqtk_seed_3931	RNA5SP216	TRUE	12	1	12	FALSE	False positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ABCA5	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ACACB	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ADAMTSL1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ADCY9	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ADD3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	AGMO	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	AMPH	TRUE	44	10	8	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	APBB2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	APPL1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ARNTL	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ARSJ	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ASMTL	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ATXN1	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	BCAP29	TRUE	44	9	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	BLOC1S5-TXNDC5	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	BMP6	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	BNC2	TRUE	44	12	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CAMK1G	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CCNG1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CDC14B	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CDC42BPA	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CDH8	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CDKN2C	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CDV3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CHD3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CHRM4	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CIT	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	COG5	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	COL25A1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	COL2A1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	COL6A6	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CRABP1	TRUE	44	6	4	FALSE	False positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CRMP1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CRY1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CSDC2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CTB-12O2.1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CTNNAL1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CUL1	TRUE	44	11	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	CYTH3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	DKK2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	DPP6	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	EBF1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	EBF2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	EBF3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	EEF2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	EGLN1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ERG	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ETV1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ETV5	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	EVI5L	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	EXOSC2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	FAM214A	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	FBN2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	FGF18	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	FGFBP1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	FMO1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	FOXC1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	FOXN3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	GLI3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	GLT8D2	TRUE	44	5	1	FALSE	False positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	GPC3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	GPC6	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	GPR162	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	GTDC1	TRUE	44	9	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	GTF2E2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	GTPBP1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	HBP1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	HIC1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	HMGA2	TRUE	44	9	8	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	HOXB8	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	HP	TRUE	44	9	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	HSD11B1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	HSD17B12	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	IL17RD	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	ITGB1BP1	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	KCTD13	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	KIAA0922	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	LARGE	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	LEMD3	TRUE	44	11	8	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	LHX2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	LINC01234	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	LMO3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	LPCAT1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	LRRC42	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	MAP2K6	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	MAP3K4	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	MAPK7	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	MATK	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	MCMBP	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	MEIS2	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	MEOX2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	MSRB3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	NCAN	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	NGF	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	NHEJ1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	NHSL1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	NPTX2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	NREP	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	NRN1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	OSBPL11	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	OSBPL6	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	PCDH18	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	PDE8B	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	PITPNC1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	PLSCR4	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	POLR1E	TRUE	44	12	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	PPP2R5D	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	PPP2R5E	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	PRKAR2B	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	PTCH1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	PTPN9	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	PXMP2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RAB3A	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RASGRP3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RHOJ	TRUE	44	10	8	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RP1-152L7.5	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RP11-175K6.1	TRUE	44	11	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RP11-307P5.1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RP11-497G19.1	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RP11-82L18.2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RP3-428L16.2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RPS2P5	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	RTTN	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SAMD4A	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SC22CB-1E7.1	TRUE	44	6	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SCARA5	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SCG2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SCT	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SEC23IP	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SHC3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SHC4	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SHISA2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SLC13A4	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SLC1A2	TRUE	44	12	4	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SLC8A1	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SLC8A1-AS1	TRUE	44	5	4	FALSE	False positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SMYD3	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SNCAIP	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SNUPN	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SOCS5	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SPATS2	TRUE	44	13	1	TRUE	True positive
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	SPRED1	TRUE	44	12	1	TRUE	True positive
